"","RecordID","Polaridade","word"
"5240",920,1,"rapido"
"5241",920,1,"perde"
"5242",920,1,"raciocinio"
"5243",920,1,"celestial"
"5244",921,1,"empolgado"
"5245",921,1,"ganhei"
"5246",921,1,"blusa"
"5247",921,1,"linda"
"5248",922,-1,"caladisisma"
"5249",922,-1,"falar"
"5250",922,-1,"monte"
"5251",922,-1,"merda"
"5252",922,-1,"amor"
"5253",922,-1,"silencio"
"5254",923,1,"artistas"
"5255",923,1,"divina"
"5256",923,1,"diva"
"5257",923,1,"divina"
"5258",923,1,"auspiciosa"
"5259",923,1,"juliette"
"5260",923,1,"mulher"
"5261",923,1,"linda"
"5262",923,1,"lei"
"5263",923,1,"ludmila"
"5264",924,1,"amor"
"5265",924,1,"diva"
"5266",924,1,"diva"
"5267",924,1,"love"
"5268",925,1,"boatos"
"5269",925,1,"cantar"
"5270",925,1,"super"
"5271",925,1,"bowl"
"5272",926,-1,"exatamente"
"5273",926,-1,"inutil"
"5274",926,-1,"pais"
"5275",927,-1,"amiga"
"5276",927,-1,"mandou"
"5277",927,-1,"video"
"5278",927,-1,"audio"
"5279",927,-1,"metendo"
"5280",927,-1,"esporro"
"5281",927,-1,"producao"
"5282",927,-1,"vida"
"5283",928,-1,"ouvir"
"5284",928,-1,"ganhar"
"5285",928,-1,"governar"
"5286",928,-1,"pros"
"5287",928,-1,"ricos"
"5288",928,-1,"atores"
"5289",928,-1,"liberar"
"5290",928,-1,"mac0nha"
"5291",928,-1,"cu"
"5292",928,-1,"anjo"
"5293",929,1,"sonhei"
"5294",929,1,"cantava"
"5295",929,1,"copa"
"5296",929,1,"mundo"
"5297",929,1,"catar"
"5298",930,1,"acontecendo"
"5299",930,1,"editando"
"5300",930,1,"video"
"5301",930,1,"evento"
"5302",930,1,"bradesco"
"5303",930,1,"imagem"
"5304",930,1,"show"
"5305",930,1,"encaixar"
"5306",930,1,"cancao"
"5307",930,1,"america"
"5308",931,1,"venceu"
"5309",931,1,"queria"
"5310",931,1,"vencer"
"5311",931,1,"desculpa"
"5312",931,1,"sinto"
"5313",931,1,"capaz"
"5314",932,1,"saudades"
"5315",933,1,"pessoa"
"5316",933,1,"gosta"
"5317",933,1,"luiza"
"5318",933,1,"sonza"
"5319",933,1,"pabllovittar"
"5320",933,1,"baixaria"
"5321",933,1,"gosta"
"5322",933,1,"pagodao"
"5323",933,1,"logica"
"5324",934,-1,"corno"
"5325",934,-1,"colocou"
"5326",934,-1,"luisa"
"5327",934,-1,"sonza"
"5328",934,-1,"ouvir"
"5329",934,-1,"oficina"
"5330",934,-1,"queria"
"5331",934,-1,"estudar"
"5332",934,-1,"ouvir"
"5333",935,1,"estourei"
"5334",935,1,"cartao"
"5335",935,1,"garanti"
"5336",935,1,"presenca"
"5337",935,1,"show"
"5338",936,1,"opiniao"
"5339",936,1,"agenciada"
"5340",936,1,"simon"
"5341",936,1,"fuller"
"5342",937,1,"tesao"
"5343",937,1,"lancava"
"5344",937,1,"solo"
"5345",937,1,"aposentar"
"5346",938,1,"lacrimejar"
"5347",938,1,"video"
"5348",938,1,"trajetoria"
"5349",938,1,"seloco"
"5350",938,1,"sensivel"
"5351",939,-1,"comer"
"5352",939,-1,"salgadinho"
"5353",939,-1,"limpou"
"5354",939,-1,"maos"
"5355",939,-1,"cabeca"
"5356",939,-1,"crianca"
"5357",940,1,"surreal"
"5358",940,1,"ludmila"
"5359",940,1,"pouquissimos"
"5360",940,1,"artistas"
"5361",940,1,"conseguem"
"5362",940,1,"destacar"
"5363",940,1,"generos"
"5364",940,1,"reggaeton"
"5365",940,1,"ludmila"
"5366",940,1,"pagode"
"5367",940,1,"sensacional"
"5368",940,1,"amor"
"5369",941,1,"comercial"
"5370",941,1,"intervalo"
"5371",941,1,"jogo"
"5372",941,1,"selecao"
"5373",941,1,"hexa"
"5374",941,1,"lula"
"5375",941,1,"real"
"5376",942,1,"falou"
"5377",942,1,"queria"
"5378",942,1,"show"
"5379",942,1,"linda"
"5380",943,1,"lancar"
"5381",943,1,"funk"
"5382",943,1,"sample"
"5383",943,1,"glamourosa"
"5384",943,1,"agora"
"5385",944,1,"ouvindo"
"5386",944,1,"maiores"
"5387",944,1,"ingles"
"5388",945,1,"queria"
"5389",945,1,"falar"
"5390",945,1,"voltar"
"5391",945,1,"sangue"
"5392",945,1,"olhos"
"5393",945,1,"preparem"
"5394",945,1,"mae"
"5395",947,1,"comecei"
"5396",947,1,"ctz"
"5397",947,1,"gostava"
"5398",947,1,"mulher"
"5399",947,1,"dps"
"5400",947,1,"clipe"
"5401",947,1,"zoando"
"5402",947,1,"amor"
"5403",947,1,"linda"
"5404",947,1,"pft"
"5405",948,-1,"sinto"
"5406",948,-1,"vida"
"5407",948,-1,"passando"
"5408",948,-1,"suja"
"5409",948,-1,"chips"
"5410",948,-1,"cabeca"
"5411",948,-1,"rindo"
"5412",949,1,"esperando"
"5413",949,1,"funk"
"5414",950,1,"saudade"
"5415",951,-1,"respeitar"
"5416",951,-1,"concordar"
"5417",951,-1,"emicida"
"5418",951,-1,"bruno"
"5419",951,-1,"gagliasso"
"5420",951,-1,"preso"
"5421",952,1,"delineado"
"5422",952,1,"escutando"
"5423",952,1,"musicas"
"5424",952,1,"antigas"
"5425",952,1,"terapia"
"5426",953,1,"adorei"
"5427",953,1,"barraquinha"
"5428",953,1,"drinks"
"5429",953,1,"lgbt"
"5430",953,1,"friendly"
"5431",953,1,"tocando"
"5432",953,1,"ariana"
"5433",954,1,"saudades"
"5434",955,1,"cheiro"
"5435",955,1,"perfume"
"5436",956,-1,"entendi"
"5437",956,-1,"processada"
"5438",956,-1,"yag"
"5439",956,-1,"sabendo"
"5440",957,-1,"artistas"
"5441",957,-1,"diferenca"
"5442",957,-1,"poderes"
"5443",957,-1,"mundo"
"5444",957,-1,"aplaude"
"5445",957,-1,"artistas"
"5446",957,-1,"apoia"
"5447",957,-1,"idiota"
"5448",958,1,"pensando"
"5449",958,1,"shakira"
"5450",959,1,"cabelo"
"5451",959,1,"grandinho"
"5452",960,1,"press"
"5453",960,1,"conseguiu"
"5454",960,1,"maiores"
"5455",961,1,"titulozinho"
"5456",961,1,"feitoooo"
"5457",961,1,"orgulhosa"
"5458",962,1,"boys"
"5459",962,1,"don't"
"5460",962,1,"cry"
"5461",962,1,"fodase"
"5462",963,1,"eita"
"5463",963,1,"gatinha"
"5464",963,1,"bateu"
"5465",963,1,"10,2k"
"5466",963,1,"view"
"5467",963,1,"reels"
"5468",963,1,"8k"
"5469",963,1,"global"
"5470",963,1,"amores"
"5471",963,1,"sonha"
"5472",963,1,"impacto"
"5473",964,-1,"falar"
"5474",965,1,"lanca"
"5475",965,1,"funkzao"
"5476",966,1,"entrei"
"5477",966,1,"reuniao"
"5478",966,1,"rolando"
"5479",966,1,"metade"
"5480",966,1,"portugues"
"5481",966,1,"metade"
"5482",966,1,"espanhol"
"5483",966,1,"sentindo"
"5484",966,1,"propria"
"5485",967,1,"escutando"
"5486",967,1,"aries"
"5487",967,1,"xama"
"5488",967,1,"imaginando"
"5489",967,1,"verso"
"5490",967,1,"musica"
"5491",967,1,"nuuu"
"5492",968,-1,"estourei"
"5493",968,-1,"c4"
"5494",969,-1,"tatoo"
"5495",969,-1,"cu"
"5496",969,-1,"preta"
"5497",970,1,"entrei"
"5498",970,1,"bandejao"
"5499",970,1,"alunos"
"5500",970,1,"canto"
"5501",970,1,"cantando"
"5502",970,1,"discografia"
"5503",970,1,"sons"
"5504",970,1,"musica"
"5505",970,1,"boca"
"5506",970,1,"escolha"
"5507",970,1,"perfeita"
"5508",971,1,"super"
"5509",971,1,"bowl"
"5510",972,-1,"l7"
"5511",972,-1,"usando"
"5512",972,-1,"blusa"
"5513",972,-1,"estampada"
"5514",972,-1,"poesia"
"5515",973,-1,"premiomultishow"
"5516",973,-1,"espero"
"5517",973,-1,"medley"
"5518",974,1,"milao"
"5519",974,1,"semana"
"5520",974,1,"moda"
"5521",975,1,"lancar"
"5522",975,1,"funkzao"
"5523",975,1,"zaac"
"5524",976,1,"hitar"
"5525",976,1,"tropkillaz"
"5526",976,1,"carnaval"
"5527",977,1,"votar"
"5528",977,1,"lula"
"5529",977,1,"humildade"
"5530",977,1,"simplicidade"
"5531",977,1,"conduz"
"5532",977,1,"lulaoficial"
"5533",977,1,"votos"
"5534",977,1,"validos"
"5535",978,-1,"falando"
"5536",978,-1,"politica"
"5537",978,-1,"amigo"
"5538",978,-1,"bolsonaro"
"5539",978,-1,"mete"
"5540",978,-1,"tatuagem"
"5541",978,-1,"conversa"
"5542",979,1,"inteiro"
"5543",979,1,"imitando"
"5544",979,1,"vma"
"5545",980,1,"deus"
"5546",980,1,"livre"
"5547",980,1,"cachorrinho"
"5548",980,1,"politico"
"5549",981,1,"perco"
"5550",981,1,"hablou"
"5551",982,1,"malhei"
"5552",982,1,"album"
"5553",982,1,"inteira"
"5554",983,-1,"ouvir"
"5555",983,-1,"propagando"
"5556",983,-1,"bolsonaro"
"5557",983,-1,"musica"
"5558",983,-1,"pedro"
"5559",983,-1,"sampaio"
"5560",984,1,"falei"
"5561",984,1,"alvesluc_as"
"5562",984,1,"xeque"
"5563",984,1,"mate"
"5564",984,1,"mamba"
"5565",984,1,"respondeu"
"5566",984,1,"falando"
"5567",984,1,"finalmente"
"5568",984,1,"projeto"
"5569",985,1,"pediu"
"5570",985,1,"entrar"
"5571",985,1,"som"
"5572",986,-1,"levem"
"5573",986,-1,"cantar"
"5574",986,-1,"libertadores"
"5575",987,-1,"silenciar"
"5576",987,-1,"palavras"
"5577",987,-1,"luisa"
"5578",987,-1,"sonza"
"5579",987,-1,"fazenda"
"5580",987,-1,"lula"
"5581",987,-1,"bolsonaro"
"5582",987,-1,"saturam"
"5583",988,-1,"cidadao"
"5584",988,-1,"opinioes"
"5585",988,-1,"onda"
"5586",988,-1,"classe"
"5587",988,-1,"artistas"
"5588",988,-1,"verdadeira"
"5589",988,-1,"massa"
"5590",988,-1,"manobra"
"5591",988,-1,"imagina"
"5592",988,-1,"construir"
"5593",988,-1,"opiniao"
"5594",988,-1,"baseado"
"5595",988,-1,"varzea"
"5596",989,-1,"entendi"
"5597",989,-1,"espera"
"5598",989,-1,"consigue"
"5599",989,-1,"quiera"
"5600",989,-1,"esperar"
"5601",989,-1,"exatamente"
"5602",990,1,"mood"
"5603",990,1,"musica"
"5604",991,1,"troquei"
"5605",991,1,"job"
"5606",991,1,"feliz"
"5607",991,1,"falar"
"5608",991,1,"blogs"
"5609",992,1,"preciso"
"5610",992,1,"adotar"
"5611",992,1,"gatinha"
"5612",992,1,"chamar"
"5613",993,1,"brigadeiro"
"5614",994,1,"gravar"
"5615",994,1,"performance"
"5616",994,1,"vmas"
"5617",994,1,"arielle"
"5618",994,1,"macetou"
"5619",994,1,"dms"
"5620",995,1,"clarobrasil"
"5621",995,1,"feliz"
"5622",996,1,"pabllovittar"
"5623",996,1,"voltando"
"5624",996,1,"pop"
"5625",996,1,"lula"
"5626",996,1,"presidente"
"5627",996,1,"lancando"
"5628",996,1,"funk"
"5629",996,1,"dezembro"
"5630",996,1,"brasil"
"5631",996,1,"feliz"
"5632",997,1,"deyse"
"5633",997,1,"aprendemos"
"5634",997,1,"coreografia"
"5635",997,1,"apresentou"
"5636",997,1,"vma's"
"5637",997,1,"coragem"
"5638",997,1,"gravar"
"5639",997,1,"postar"
"5640",998,1,"medicina"
"5641",998,1,"clipe"
"5642",998,1,"injusticado"
"5643",998,1,"mae"
"5644",998,1,"perfeitinho"
"5645",998,1,"musica"
"5646",998,1,"clipe"
"5647",999,1,"queria"
"5648",999,1,"subindo"
"5649",999,1,"morro"
"5650",999,1,"baforar"
"5651",999,1,"malandra"
"5652",999,1,"pioneiras"
"5653",999,1,"funk"
"5654",999,1,"conseguiram"
"5655",999,1,"levar"
"5656",999,1,"zona"
"5657",999,1,"sul"
"5658",999,1,"dira"
"5659",999,1,"pais"
"5660",999,1,"chorando"
"5661",999,1,"twitter"
"5662",1000,1,"alexandre"
"5663",1000,1,"lembrou"
"5664",1000,1,"patrimonios"
"5665",1000,1,"historicos"
"5666",1000,1,"brasil"
"5667",1000,1,"tornarem"
"5668",1000,1,"voluntariamente"
"5669",1000,1,"piadas"
"5670",1000,1,"falou"
"5671",1000,1,"besteira"
"5672",1000,1,"rir"
"5673",1000,1,"meme"
"5674",1000,1,"top"
"5675",1000,1,"trend"
"5676",1000,1,"supera"
"5677",1001,-1,"aparece"
"5678",1001,-1,"votos"
"5679",1002,1,"voto"
"5680",1002,1,"lula"
"5681",1002,1,"diva"
"5682",1003,1,"sonhei"
"5683",1003,1,"eramos"
"5684",1003,1,"amigas"
"5685",1003,1,"estavamos"
"5686",1003,1,"miami"
"5687",1003,1,"preocupada"
"5688",1003,1,"visivelmente"
"5689",1003,1,"chateada"
"5690",1003,1,"queria"
"5691",1003,1,"falar"
"5692",1003,1,"amiga"
"5693",1004,1,"sonhei"
"5694",1004,1,"show"
"5695",1005,1,"esperando"
"5696",1005,1,"funk"
"5697",1006,1,"novembro"
"5698",1006,1,"chegando"
"5699",1006,1,"amor"
"5700",1006,1,"subir"
"5701",1006,1,"morro"
"5702",1006,1,"gravar"
"5703",1006,1,"funkao"
"5704",1007,1,"louco"
"5705",1007,1,"apresentacao"
"5706",1007,1,"anittinha"
"5707",1007,1,"vmas"
"5708",1007,1,"orgulhosa"
"5709",1007,1,"porra"
"5710",1007,1,"show"
"5711",1007,1,"poderosas"
"5712",1007,1,"dancava"
"5713",1007,1,"escola"
"5714",1007,1,"mulher"
"5715",1007,1,"amor"
"5716",1008,1,"senhora"
"5717",1008,1,"dancando"
"5718",1008,1,"raja"
"5719",1008,1,"ngc"
"5720",1008,1,"aleatorio"
"5721",1009,1,"chegou"
"5722",1009,1,"subir"
"5723",1009,1,"morro"
"5724",1009,1,"queen"
"5725",1009,1,"funk"
"5726",1009,1,"faixa"
"5727",1010,1,"portal"
"5728",1010,1,"previsoes"
"5729",1010,1,"falei"
"5730",1010,1,"projeto"
"5731",1010,1,"soltar"
"5732",1010,1,"eleicoes"
"5733",1010,1,"seguiu"
"5734",1010,1,"marcinho"
"5735",1010,1,"insta"
"5736",1010,1,"tropkillaz"
"5737",1010,1,"confirmou"
"5738",1010,1,"musica"
"5739",1010,1,"inedita"
"5740",1010,1,"chegando"
"5741",1010,1,"glamourosa"
"5742",1010,1,"rainha"
"5743",1010,1,"funk"
"5744",1011,1,"alinhar"
"5745",1011,1,"brasil"
"5746",1011,1,"bagunca"
"5747",1012,-1,"esperta"
"5748",1012,-1,"prendeu"
"5749",1012,-1,"tropkillaz"
"5750",1012,-1,"porao"
"5751",1013,1,"renova"
"5752",1013,1,"bronzeado"
"5753",1013,1,"moro"
"5754",1013,1,"mundo"
"5755",1013,1,"pedindo"
"5756",1014,1,"contabiliza"
"5757",1014,1,"1.4"
"5758",1014,1,"bilhao"
"5759",1014,1,"streams"
"5760",1014,1,"spotify"
"5761",1014,1,"2022"
"5762",1015,1,"trop"
"5763",1015,1,"dnv"
"5764",1015,1,"deliciaaaa"
"5765",1016,-1,"mae"
"5766",1016,-1,"reflexoes"
"5767",1016,-1,"vida"
"5768",1016,-1,"larga"
"5769",1016,-1,"evoluida"
"5770",1017,1,"sonhei"
"5771",1017,1,"dancava"
"5772",1017,1,"show"
"5773",1017,1,"puxou"
"5774",1017,1,"acordei"
"5775",1017,1,"triste"
"5776",1017,1,"acontecer"
"5777",1018,1,"saudade"
"5778",1018,1,"absurda"
"5779",1018,1,"redes"
"5780",1018,1,"sociais"
"5781",1018,1,"afastada"
"5782",1018,1,"showzinho"
"5783",1018,1,"pertinho"
"5784",1018,1,"saudade"
"5785",1019,1,"queria"
"5786",1019,1,"achar"
"5787",1019,1,"edit"
"5788",1019,1,"som"
"5789",1019,1,"options"
"5790",1020,1,"sonhei"
"5791",1020,1,"mulher"
"5792",1020,1,"saia"
"5793",1020,1,"cabeca"
"5794",1020,1,"namoro"
"5795",1021,1,"resolve"
"5796",1021,1,"comigo"
"5797",1021,1,"ficam"
"5798",1021,1,"forte"
"5799",1021,1,"aguenta"
"5800",1021,1,"aguenta"
"5801",1021,1,"paz"
"5802",1021,1,"humano"
"5803",1022,1,"lula"
"5804",1022,1,"eleito"
"5805",1022,1,"lancando"
"5806",1022,1,"single"
"5807",1022,1,"portugues"
"5808",1022,1,"voltando"
"5809",1022,1,"trilhos"
"5810",1023,1,"funkao"
"5811",1023,1,"tropkillaz"
"5812",1023,1,"amor"
"5813",1023,1,"deus"
"5814",1023,1,"pfvvv"
"5815",1024,1,"ritmo"
"5816",1024,1,"perfeito"
"5817",1024,1,"album"
"5818",1024,1,"choro"
"5819",1025,1,"dancar"
"5820",1025,1,"antigas"
"5821",1025,1,"feliz"
"5822",1026,1,"outubro"
"5823",1026,1,"lula"
"5824",1026,1,"eleito"
"5825",1026,1,"turno"
"5826",1026,1,"novembro"
"5827",1026,1,"copa"
"5828",1026,1,"mundo"
"5829",1026,1,"dezembro"
"5830",1026,1,"lancando"
"5831",1026,1,"funkzao"
"5832",1026,1,"verao"
"5833",1026,1,"refrescos"
"5834",1027,1,"funk"
"5835",1027,1,"copa"
"5836",1028,1,"viciada"
"5837",1028,1,"dancando"
"5838",1028,1,"challenge"
"5839",1028,1,"vma"
"5840",1029,1,"kau"
"5841",1029,1,"conseguiu"
"5842",1029,1,"faze"
"5843",1029,1,"mae"
"5844",1029,1,"compra"
"5845",1029,1,"salgadinho"
"5846",1030,1,"facam"
"5847",1030,1,"peticao"
"5848",1030,1,"tropkillaz"
"5849",1030,1,"entrar"
"5850",1030,1,"contato"
"5851",1030,1,"bad"
"5852",1030,1,"bunny"
"5853",1030,1,"entrar"
"5854",1030,1,"coragem"
"5855",1031,1,"gosto"
"5856",1031,1,"musicas"
"5857",1031,1,"ultima"
"5858",1031,1,"musica"
"5859",1031,1,"ouvi"
"5860",1031,1,"metralhadora"
"5861",1032,1,"tropkillaz"
"5862",1032,1,"amor"
"5863",1033,1,"prezada"
"5864",1033,1,"lancar"
"5865",1033,1,"funk"
"5866",1033,1,"portugues"
"5867",1033,1,"farofa"
"5868",1033,1,"natal"
"5869",1033,1,"gentileza"
"5870",1033,1,"aguardo"
"5871",1033,1,"retorno"
"5872",1034,1,"incrivel"
"5873",1034,1,"rouba"
"5874",1034,1,"cena"
"5875",1034,1,"remix"
"5876",1034,1,"mi"
"5877",1034,1,"nina"
"5878",1034,1,"bellaquita"
"5879",1035,-1,"opiniao"
"5880",1035,-1,"papato"
"5881",1035,-1,"piores"
"5882",1035,-1,"musicas"
"5883",1035,-1,"gravou"
"5884",1035,-1,"baixaria"
"5885",1035,-1,"apologia"
"5886",1035,-1,"drogas"
"5887",1036,1,"muie"
"5888",1036,1,"recalcada"
"5889",1036,1,"invejosa"
"5890",1036,1,"almoco"
"5891",1036,1,"defesa"
"5892",1036,1,"sangue"
"5893",1036,1,"ferveu"
"5894",1036,1,"cansada"
"5895",1036,1,"muie"
"5896",1036,1,"machista"
"5897",1036,1,"idiotas"
"5898",1037,1,"melhores"
"5899",1037,1,"momentos"
"5900",1037,1,"explicar"
"5901",1037,1,"weeknd"
"5902",1037,1,"pink"
"5903",1037,1,"floyd"
"5904",1038,1,"lindo"
"5905",1038,1,"falando"
"5906",1038,1,"agro"
"5907",1038,1,"fazenda"
"5908",1038,1,"futuro"
"5909",1039,1,"tropkillaz"
"5910",1039,1,"sample"
"5911",1039,1,"glamurosa"
"5912",1040,-1,"sonhei"
"5913",1040,-1,"rosalia"
"5914",1040,-1,"empurrado"
"5915",1040,-1,"precipicio"
"5916",1041,1,"lancando"
"5917",1041,1,"funk"
"5918",1041,1,"tornar"
"5919",1041,1,"musica"
"5920",1041,1,"tema"
"5921",1041,1,"hexa"
"5922",1041,1,"selecao"
"5923",1041,1,"brasileira"
"5924",1041,1,"brasil"
"5925",1041,1,"lula"
"5926",1041,1,"eleito"
"5927",1041,1,"presidente"
"5928",1041,1,"pais"
"5929",1042,1,"pedindo"
"5930",1042,1,"tempooo"
"5931",1043,1,"neta"
"5932",1043,1,"malandra"
"5933",1043,1,"filha"
"5934",1043,1,"bola"
"5935",1043,1,"rebola"
"5936",1043,1,"meuuuuuuuuu"
"5937",1044,1,"artistas"
"5938",1044,1,"divina"
"5939",1044,1,"juliette"
"5940",1044,1,"canonizar"
"5941",1044,1,"gostosa"
"5942",1044,1,"ludmila"
"5943",1044,1,"santas"
"5944",1044,1,"separadas"
"5945",1044,1,"deus"
"5946",1044,1,"vivo"
"5947",1044,1,"liberdade"
"5948",1044,1,"paz"
"5949",1044,1,"ultima"
"5950",1044,1,"palavra"
"5951",1045,1,"rende"
"5952",1045,1,"assunto"
"5953",1045,1,"deus"
"5954",1045,1,"amiga"
"5955",1045,1,"chama"
"5956",1046,1,"poddelas"
"5957",1046,1,"b0ls0tari0"
"5958",1046,1,"encarcerado"
"5959",1047,1,"morrendo"
"5960",1047,1,"video"
"5961",1047,1,"chapada"
"5962",1047,1,"anestesia"
"5963",1047,1,"poddelas"
"5964",1048,1,"marketeira"
"5965",1048,1,"vendendo"
"5966",1048,1,"puzzy"
"5967",1048,1,"anestesiada"
"5968",1048,1,"poddelas"
"5969",1049,1,"audio"
"5970",1049,1,"daria"
"5971",1049,1,"rosto"
"5972",1049,1,"falando"
"5973",1049,1,"ppk"
"5974",1049,1,"poddelas"
"5975",1050,1,"dopada"
"5976",1050,1,"publi"
"5977",1050,1,"poddelas"
"5978",1051,1,"passando"
"5979",1051,1,"video"
"5980",1051,1,"poddelas"
"5981",1052,1,"falando"
"5982",1052,1,"espanhol"
"5983",1052,1,"amei"
"5984",1053,1,"morrendo"
"5985",1053,1,"lancando"
"5986",1053,1,"espanhol"
"5987",1053,1,"querer"
"5988",1054,1,"falando"
"5989",1054,1,"gosta"
"5990",1054,1,"series"
"5991",1055,1,"dizendo"
"5992",1055,1,"paciencia"
"5993",1055,1,"series"
"5994",1055,1,"longas"
"5995",1055,1,"identifico"
"5996",1055,1,"poddelas"
"5997",1056,1,"podelas"
"5998",1057,1,"gracas"
"5999",1057,1,"deus"
"6000",1057,1,"aposentar"
"6001",1057,1,"aguentar"
"6002",1057,1,"amor"
"6003",1058,1,"ninguem"
"6004",1058,1,"presenca"
"6005",1058,1,"axe"
"6006",1058,1,"unico"
"6007",1058,1,"poddelas"
"6008",1059,1,"vidrado"
"6009",1059,1,"poddelaspodcast"
"6010",1059,1,"assistindo"
"6011",1059,1,"brasil"
"6012",1059,1,"tudooo"
"6013",1060,1,"madura"
"6014",1060,1,"beirando"
"6015",1060,1,"orgulho"
"6016",1060,1,"mami"
"6017",1060,1,"poddelas"
"6018",1061,1,"poddelas"
"6019",1062,1,"oitenta"
"6020",1062,1,"simultaneamente"
"6021",1062,1,"live"
"6022",1062,1,"poddelas"
"6023",1063,1,"poddelas"
"6024",1063,1,"falando"
"6025",1063,1,"clipe"
"6026",1063,1,"gata"
"6027",1063,1,"maluma"
"6028",1063,1,"amor"
"6029",1063,1,"mulher"
"6030",1064,1,"anittanopoddelas"
"6031",1065,1,"maravilhosa"
"6032",1065,1,"poddelas"
"6033",1066,1,"conhece"
"6034",1066,1,"amor"
"6035",1066,1,"poddelas"
"6036",1067,1,"gravei"
"6037",1067,1,"causa"
"6038",1067,1,"perfeita"
"6039",1067,1,"daaaa"
"6040",1068,1,"cadelinha"
"6041",1068,1,"odio"
"6042",1068,1,"perco"
"6043",1068,1,"postura"
"6044",1068,1,"comeco"
"6045",1068,1,"latir"
"6046",1069,1,"linda"
"6047",1069,1,"coracao"
"6048",1069,1,"apertado"
"6049",1069,1,"amor"
"6050",1069,1,"poddelas"
"6051",1070,1,"minutos"
"6052",1070,1,"live"
"6053",1070,1,"poddelas"
"6054",1071,1,"imagem"
"6055",1071,1,"belissima"
"6056",1071,1,"poddelas"
"6057",1072,1,"live"
"6058",1072,1,"poddelas"
"6059",1073,1,"ce"
"6060",1073,1,"maravilhosa"
"6061",1073,1,"poddelas"
"6062",1074,1,"poddelas"
"6063",1074,1,"tela"
"6064",1074,1,"projeto"
"6065",1074,1,"assistindo"
"6066",1074,1,"gatas"
"6067",1075,1,"perfeita"
"6068",1075,1,"poddelas"
"6069",1076,1,"meninas"
"6070",1076,1,"poddelas"
"6071",1076,1,"sairam"
"6072",1076,1,"paulo"
"6073",1076,1,"podcast"
"6074",1076,1,"rio"
"6075",1076,1,"mami"
"6076",1076,1,"poderosa"
"6077",1077,1,"poddelas"
"6078",1077,1,"ansioso"
"6079",1077,1,"anitters"
"6080",1077,1,"entrega"
"6081",1077,1,"patroa"
"6082",1077,1,"amor"
"6083",1077,1,"anittanopoddelas"
"6084",1078,-1,"poddelas"
"6085",1078,-1,"porra"
"6086",1078,-1,"odeio"
"6087",1078,-1,"atrasos"
"6088",1079,-1,"horrivel"
"6089",1079,-1,"atraso"
"6090",1079,-1,"poddelaspodcast"
"6091",1079,-1,"uo"
"6092",1079,-1,"poddelas"
"6093",1080,1,"poddelas"
"6094",1080,1,"amor"
"6095",1081,1,"esperando"
"6096",1081,1,"pod"
"6097",1081,1,"poddelaspodcast"
"6098",1081,1,"ansiossimo"
"6099",1082,-1,"cadeia"
"6100",1083,-1,"bota"
"6101",1083,-1,"aluno"
"6102",1083,-1,"rt"
"6103",1083,-1,"ajudar"
"6104",1084,-1,"liberal"
"6105",1084,-1,"tratou"
"6106",1084,-1,"ines"
"6107",1084,-1,"brasil"
"6108",1084,-1,"votar"
"6109",1084,-1,"bolsonaro"
"6110",1085,1,"ballet"
"6111",1085,1,"perfeito"
"6112",1086,-1,"ouvi"
"6113",1086,-1,"piores"
"6114",1086,-1,"vida"
"6115",1086,-1,"cantando"
"6116",1086,-1,"pagode"
"6117",1086,-1,"junto"
"6118",1086,-1,"ferrugem"
"6119",1086,-1,"agoniante"
"6120",1087,-1,"selena"
"6121",1087,-1,"disputam"
"6122",1087,-1,"chatos"
"6123",1088,1,"musica"
"6124",1088,1,"gata"
"6125",1088,1,"mulher"
"6126",1088,1,"nasceu"
"6127",1088,1,"cantar"
"6128",1088,1,"espanhol"
"6129",1089,1,"bonita"
"6130",1089,1,"lace"
"6131",1089,1,"platinada"
"6132",1090,-1,"desliga"
"6133",1090,-1,"wi"
"6134",1090,-1,"fi"
"6135",1090,-1,"deputada"
"6136",1090,-1,"estadual"
"6137",1090,-1,"chata"
"6138",1090,-1,"nocao"
"6139",1091,1,"clipe"
"6140",1091,1,"chic"
"6141",1091,1,"meteu"
"6142",1091,1,"funkao"
"6143",1091,1,"reggaton"
"6144",1091,1,"america"
"6145",1091,1,"latina"
"6146",1091,1,"precisava"
"6147",1091,1,"rainha"
"6148",1091,1,"continue"
"6149",1092,-1,"estudada"
"6150",1092,-1,"articulada"
"6151",1092,-1,"inteligente"
"6152",1092,-1,"lancar"
"6153",1092,-1,"perfume"
"6154",1092,-1,"intima"
"6155",1092,-1,"feminina"
"6156",1092,-1,"imbecilidade"
"6157",1092,-1,"tamanho"
"6158",1093,1,"orgulho"
"6159",1093,1,"enorme"
"6160",1093,1,"amor"
"6161",1093,1,"amor"
"6162",1093,1,"amor"
"6163",1094,1,"musica"
"6164",1094,1,"simplesmente"
"6165",1094,1,"incrivel"
"6166",1094,1,"mtvhitsanitter"
"6167",1095,1,"performance"
"6168",1095,1,"gata"
"6169",1095,1,"impressionante"
"6170",1095,1,"mtvhitsanitter"
"6171",1096,1,"clipe"
"6172",1096,1,"pai"
"6173",1097,1,"rainha"
"6174",1097,1,"pop"
"6175",1097,1,"clarooo"
"6176",1097,1,"queremos"
"6177",1097,1,"muuuito"
"6178",1097,1,"muuuito"
"6179",1097,1,"mtvhitsanitter"
"6180",1098,1,"entregando"
"6181",1098,1,"gata"
"6182",1098,1,"estreia"
